323883191393976321	negative	Da platzt einem ja der Kragen bei dem was diese FPÖ-Abgeordnete zum Fall #Kampusch von sich gibt!! #thema #orfeins	da platzen eine ja die Kragen bei die was dies FPÖ-Abgeordnete zu Fall #Kampusch von sich gibt!! #thema #orfeins	ADV VVFIN PIS ADV ART NN APPR ART PIAT PDAT NN APPRART NN ADJD APPR PRF ADJA NN NN	2/MO 0/-- 2/SB 2/MO 6/NK 3/AG 6/MNR 9/NK 7/NK 11/NK 2/OA 2/MO 12/NK 17/MO 17/MO 15/NK 13/UC 0/-- 18/NK	Sentiment::markable_1::Sarcasm=false|Sentiment::markable_1::Intensity=medium|Sentiment::markable_1::Sentiment=True|Sentiment::markable_1::Polarity=negative EmoExpression::markable_5001041::Polarity=negative|Sentiment::markable_1::Sentiment=True|EmoExpression::markable_2::Intensity=medium|num=sg|tense=pres|EmoExpression::markable_2::Sarcasm=false|EmoExpression::markable_5001041::SubjectiveFact=false|EmoExpression::markable_5001041::EmoExpression=True|EmoExpression::markable_2::EmoExpression=True|EmoExpression::markable_2::Uncertain=false|EmoExpression::markable_5001041::Sarcasm=false|mood=ind|EmoExpression::markable_2::SubjectiveFact=false|EmoExpression::markable_2::Polarity=negative|pers=3|EmoExpression::markable_5001041::Uncertain=false|EmoExpression::markable_5001041::Intensity=strong case=dat|gender=masc|num=sg|EmoExpression::markable_5001041::EmoExpression=True|Sentiment::markable_1::Sentiment=True EmoExpression::markable_5001041::EmoExpression=True|Sentiment::markable_1::Sentiment=True case=gen|num=pl|gender=fem|EmoExpression::markable_5001041::EmoExpression=True|EmoExpression::markable_2::EmoExpression=True|Sentiment::markable_1::Sentiment=True case=gen|num=pl|gender=fem|EmoExpression::markable_5001041::EmoExpression=True|EmoExpression::markable_2::EmoExpression=True|Sentiment::markable_1::Sentiment=True Sentiment::markable_1::Sentiment=True case=dat|gender=masc|num=sg|Sentiment::markable_1::Sentiment=True case=dat|gender=masc|num=sg|Sentiment::markable_1::Sentiment=True case=acc|num=pl|Target::markable_3::Target=True|Target::markable_3::Anaphref=empty|gender=neut|Target::markable_3::Preferred=true|Sentiment::markable_1::Sentiment=True case=nom|*=True|num=pl|Target::markable_3::Target=True|Sentiment::markable_1::Sentiment=True case=dat|gender=masc|num=sg|Sentiment::markable_1::Sentiment=True case=dat|gender=masc|num=sg|Sentiment::markable_1::Sentiment=True pos=True|Sentiment::markable_1::Sentiment=True Sentiment::markable_1::Sentiment=True case=dat|pers=3|num=sg|Sentiment::markable_1::Sentiment=True case=nom|gender=neut|num=pl|pos=True|Sentiment::markable_1::Sentiment=True case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg
322444053759287297	negative	Hochmut kommt vor dem Fall! Neuer Kommentar - Teil 1- zur skandalösen #BER -Kunkelei http://t.co/fLWUtMwIvj	Hochmut kommen vor die Fall! neu Kommentar - Teil 1- zu skandalös #BER -Kunkelei http://t.co/fLWUtMwIvj	NN VVFIN APPR ART NN ADJA NN $( NN TRUNC APPRART ADJA ADJA NN NE	2/SB 0/-- 2/MO 5/NK 3/NK 7/NK 0/-- 7/-- 10/PNC 7/NK 7/MNR 14/NK 14/NK 11/NK 14/NK	case=nom|EmoExpression::markable_5001042::Polarity=negative|EmoExpression::markable_4::Uncertain=false|EmoExpression::markable_5001042::EmoExpression=True|gender=fem|EmoExpression::markable_4::EmoExpression=True|EmoExpression::markable_4::Polarity=negative|EmoExpression::markable_4::SubjectiveFact=false|EmoExpression::markable_5001042::Sarcasm=true|num=sg|EmoExpression::markable_5001042::SubjectiveFact=false|EmoExpression::markable_4::Intensity=medium|EmoExpression::markable_4::Sarcasm=false|EmoExpression::markable_5001042::Uncertain=false|EmoExpression::markable_5001042::Intensity=strong pers=3|num=sg|tense=pres|mood=ind|EmoExpression::markable_5001042::EmoExpression=True EmoExpression::markable_5001042::EmoExpression=True case=dat|gender=masc|num=sg|EmoExpression::markable_5001042::EmoExpression=True case=dat|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg _ case=dat|num=sg|Sentiment::markable_5::Sarcasm=false|Sentiment::markable_5::Polarity=negative|Sentiment::markable_5::Intensity=medium|gender=fem|Sentiment::markable_5::Sentiment=True case=dat|EmoExpression::markable_7::EmoExpression=True|EmoExpression::markable_7::Uncertain=false|EmoExpression::markable_7::Intensity=medium|EmoExpression::markable_7::SubjectiveFact=false|gender=fem|EmoExpression::markable_7::Sarcasm=false|Sentiment::markable_5::Sentiment=True|pos=True|EmoExpression::markable_7::Polarity=negative|Target::markable_6::Target=True|num=sg|Target::markable_6::Preferred=true|Target::markable_6::Anaphref=empty case=dat|Target::markable_6::Target=True|num=sg|gender=fem|Sentiment::markable_5::Sentiment=True|pos=True case=dat|gender=fem|Target::markable_6::Target=True|num=sg|Sentiment::markable_5::Sentiment=True _
335870564956794880	negative	In Damaskus wurde eine Atombombe gezündet. Der Colt raucht noch! - http://t.co/KW9l7tTtCf - In Damaskus wurde eine Atombombe ...	in Damaskus werden eine Atombombe gezündet. die Colt rauchen noch! - http://t.co/KW9l7tTtCf - in Damaskus werden eine Atombombe ...	APPR NE VAFIN ART NN NE ART NN VVFIN ADJA $( NE $( APPR NE VAFIN ART NN $.	3/MO 1/NK 0/-- 5/NK 3/SB 5/NK 8/NK 9/SB 0/-- 9/MO 12/-- 0/-- 14/-- 16/MO 14/NK 0/-- 18/NK 16/SB 18/--	_ case=dat|gender=neut|num=sg pers=3|num=sg|tense=past|mood=ind case=nom|gender=fem|num=sg case=nom|EmoExpression::markable_5001043::EmoExpression=True|EmoExpression::markable_5001043::SubjectiveFact=true|EmoExpression::markable_5001043::Sarcasm=false|EmoExpression::markable_5001043::Polarity=negative|gender=fem|EmoExpression::markable_5001043::Uncertain=false|EmoExpression::markable_5001043::Intensity=strong|num=sg case=nom|gender=fem|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ case=nom|gender=masc|num=sg _ _ case=dat|gender=neut|num=sg pers=3|num=sg|tense=past|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|EmoExpression::markable_5001044::SubjectiveFact=true|num=sg|EmoExpression::markable_5001044::Polarity=negative|EmoExpression::markable_5001044::Intensity=strong|EmoExpression::markable_5001044::Uncertain=false|EmoExpression::markable_5001044::Sarcasm=false|EmoExpression::markable_5001044::EmoExpression=True _
332235456328638464	negative	RT @lesliepumm: Ich schlage ein #Tempolimit für SPD und Grüne vor. Der sozialdemokratische Staatswahn geht mir zu weit!	RT @lesliepumm: ich schlagen eine #Tempolimit für SPD und Grüne vor. die sozialdemokratisch Staatswahn gehen ich zu weit!	NE NN PPER VVFIN ART NN APPR NE KON NN NE ART ADJA NN VVFIN PPER APPR ADJA	2/AG 0/-- 4/SB 0/-- 6/NK 4/OA 6/MNR 7/NK 8/CD 9/CJ 10/NK 14/NK 14/NK 15/SB 0/-- 15/DA 15/MO 17/NK	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg|Sentiment::markable_8::Sentiment=True case=nom|pers=1|num=sg|Source::markable_10::Source=True|*=True|Source::markable_10::Anaphref=empty|Sentiment::markable_8::Sentiment=True pers=1|Sentiment::markable_8::Sentiment=True|num=sg|tense=pres|mood=ind case=acc|gender=neut|num=sg|Sentiment::markable_8::Sentiment=True case=acc|gender=neut|num=sg|Sentiment::markable_8::Sentiment=True Sentiment::markable_8::Sentiment=True case=acc|Target::markable_11::Anaphref=empty|num=sg|Target::markable_11::Preferred=true|Target::markable_11::Target=True|gender=fem|Sentiment::markable_8::Sentiment=True Sentiment::markable_8::Sentiment=True case=acc|Target::markable_12::Target=True|num=sg|Target::markable_12::Anaphref=empty|gender=fem|Sentiment::markable_8::Sentiment=True|Target::markable_12::Preferred=true case=acc|gender=fem|num=sg|Sentiment::markable_8::Sentiment=True case=nom|gender=masc|num=sg|Sentiment::markable_8::Sentiment=True case=nom|gender=masc|num=sg|Sentiment::markable_8::Sentiment=True|pos=True case=nom|EmoExpression::markable_13::EmoExpression=True|gender=masc|Sentiment::markable_8::Sentiment=True|num=sg|EmoExpression::markable_13::Polarity=negative|EmoExpression::markable_13::Uncertain=false|EmoExpression::markable_13::Intensity=medium|EmoExpression::markable_13::Sarcasm=false|EmoExpression::markable_13::SubjectiveFact=false pers=3|Sentiment::markable_8::Sentiment=True|num=sg|tense=pres|mood=ind case=dat|*=True|num=sg|Sentiment::markable_8::Sentiment=True|pers=1 Sentiment::markable_8::Sentiment=True Sentiment::markable_8::Sentiment=True
323178801519542272	neutral	RT @Xgrundeinkommen: @Nurda73 Grundeinkommen ist ein Menschenrecht!! - Zur Bundestagswahl 2013 alle nach Berlin! Sage es weiter!!! http:// ...	RT @Xgrundeinkommen: @Nurda73 Grundeinkommen sein eine Menschenrecht!! - zu Bundestagswahl @card@ alle nach Berlin! Sage es weiter!!! http:// ...	NE ADJD CARD NN VAFIN ART NN $( APPRART NN CARD PIAT APPR NN NE PPER ADJA NN $.	0/-- 1/PD 0/-- 5/SB 0/-- 7/NK 5/PD 9/-- 0/-- 9/NK 10/NK 11/NK 10/MNR 13/NK 0/-- 17/OA 15/OC 0/-- 18/--	case=nom|*=True|num=sg pos=True _ case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=acc|gender=neut|num=pl _ case=dat|gender=masc|num=sg *=True case=nom|gender=neut|num=sg|pers=3 case=acc|gender=masc|num=pl|comp=True _ _
334045456885764096	positive	"Der Herrgott hat uns unterschiedlich geschaffen" - Gott sei Dank! 😊 #Merkel #btw13 http://t.co/2ZyJO6ngyF	"Der Herrgott haben wir unterschiedlich geschaffen" - Gott sein Dank! 😊 #Merkel #btw13 http://t.co/2ZyJO6ngyF	NN NN VAFIN PPER ADJD ADJA $( NN VAFIN ADJD ADJA NN CARD NN	3/SB 1/NK 0/-- 6/DA 6/MO 8/NK 6/-- 9/SB 3/OC 9/PD 0/-- 11/DA 14/NK 11/OA	case=nom|Sentiment::markable_14::Sentiment=True|Sentiment::markable_14::Polarity=positive|gender=masc|Sentiment::markable_14::Intensity=medium|Target::markable_15::Target=True|Target::markable_15::Preferred=true|num=sg|Target::markable_15::Anaphref=empty|Sentiment::markable_14::Sarcasm=false case=nom|gender=masc|Sentiment::markable_14::Sentiment=True|num=sg|Target::markable_15::Target=True pers=3|Sentiment::markable_14::Sentiment=True|num=sg|tense=pres|mood=ind|Target::markable_15::Target=True case=dat|pers=1|Sentiment::markable_14::Sentiment=True|num=pl|*=True|Target::markable_15::Target=True Sentiment::markable_14::Sentiment=True|pos=True|Target::markable_15::Target=True Sentiment::markable_14::Sentiment=True|Target::markable_15::Target=True Sentiment::markable_14::Sentiment=True case=dat|Sentiment::markable_14::Sentiment=True|EmoExpression::markable_16::EmoExpression=True|gender=masc|EmoExpression::markable_16::Uncertain=false|EmoExpression::markable_16::Intensity=medium|EmoExpression::markable_16::Polarity=positive|num=sg|EmoExpression::markable_16::Sarcasm=false|EmoExpression::markable_16::SubjectiveFact=false pers=3|Sentiment::markable_14::Sentiment=True|num=sg|tense=pres|mood=subj|EmoExpression::markable_16::EmoExpression=True Sentiment::markable_14::Sentiment=True EmoExpression::markable_17::SubjectiveFact=false|Sentiment::markable_14::Sentiment=True|EmoExpression::markable_17::Polarity=positive|EmoExpression::markable_17::EmoExpression=True|EmoExpression::markable_17::Sarcasm=false|EmoExpression::markable_17::Uncertain=false|EmoExpression::markable_17::Intensity=medium case=dat|gender=masc|num=sg _ case=nom|gender=masc|num=pl
335885457332269057	neutral	Dann hoffe ich doch mal, dass nach Pfingsten die deutsche Bundesregierung endlich ihre Zahlungen an ALLE EU-Staaten einstellt!!! #esc2013	dann hoffen ich doch mal, dass nach Pfingsten die deutsch Bundesregierung endlich ihr Zahlung an alle EU-Staat einstellt!!! #esc2013	ADV VVFIN PPER ADV VVFIN KOUS APPR NN ART ADJA NN ADV PPOSAT NN APPR PIAT NN VVFIN CARD	2/MO 0/-- 2/SB 5/MO 2/OC 7/MO 5/MO 7/NK 11/NK 11/NK 5/SB 18/MO 14/NK 18/OA 14/MNR 17/NK 15/NK 5/MO 0/--	_ pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 _ pers=1|num=sg|tense=pres|mood=ind _ _ case=dat|gender=neut|num=sg case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg|pos=True case=acc|gender=fem|num=sg _ case=acc|gender=fem|num=pl case=acc|gender=fem|num=pl _ case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg pers=3|num=sg|tense=past|mood=ind _
323212647497605121	neutral	Wegen Quotenstreit! - Geheimes Krisengespräch: Merkel und von der Leyen: Am Donnerstag fällt im Bundestag die... http://t.co/6vQBtJc1KP	wegen Quotenstreit! - geheim Krisengespräch: Merkel und von die Leyen: an Donnerstag fallen|fällen in Bundestag die... http://t.co/6vQBtJc1KP	APPR NN $( ADJA NN NE KON APPR ART NN APPRART NN VVFIN APPRART NN ADJA NN	0/-- 1/NK 4/-- 0/-- 4/SB 5/NK 4/CD 16/SBP 10/NK 8/NK 13/MO 11/NK 0/-- 13/MO 14/NK 7/CJ 0/--	_ gender=fem|*=True|num=sg _ case=nom|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=gen|gender=masc|num=pl|pos=True case=nom|gender=fem|num=sg
317031750712827904	positive	@Duesenberg_ ich fände es aber viel geiler, wenn wir wie die SPD ein Kreuzfahrtschiff hätten :(	@Duesenberg_ ich finden es aber viele geiler, wenn wir wie die SPD eine Kreuzfahrtschiff haben :(	NN PPER VVFIN PPER ADV PIAT ADJA KOUS PPER KOKOM ART NE ART NN VAFIN ADJA	0/-- 3/SB 0/-- 3/OA 3/MO 7/MO 3/MO 15/CP 15/SB 14/CM 12/NK 3/OA 14/NK 6/CC 4/RE 15/SB	case=nom|gender=neut|num=sg case=nom|Source::markable_20::Anaphref=empty|*=True|pers=1|num=sg|Sentiment::markable_19::Sentiment=True|Sentiment::markable_19::Sarcasm=false|Sentiment::markable_19::Polarity=positive|Sentiment::markable_19::Intensity=medium|Source::markable_20::Source=True pers=1|num=sg|tense=pres|mood=ind case=acc|gender=neut|num=sg|Sentiment::markable_19::Sentiment=True|pers=3 Sentiment::markable_19::Sentiment=True *=True|Sentiment::markable_19::Sentiment=True case=dat|*=True|num=sg|Sentiment::markable_19::Sentiment=True Sentiment::markable_19::Sentiment=True case=nom|Target::markable_22::Preferred=true|Target::markable_22::Target=True|*=True|pers=1|num=pl|Sentiment::markable_19::Sentiment=True|Target::markable_22::Anaphref=empty Sentiment::markable_19::Sentiment=True|Target::markable_22::Target=True case=acc|gender=fem|num=sg|Sentiment::markable_19::Sentiment=True|Target::markable_22::Target=True case=acc|gender=fem|num=sg|Sentiment::markable_19::Sentiment=True|Target::markable_22::Target=True case=nom|gender=masc|num=sg|Sentiment::markable_19::Sentiment=True|Target::markable_22::Target=True case=nom|gender=masc|num=sg|Sentiment::markable_19::Sentiment=True|Target::markable_22::Target=True pers=3|num=pl|tense=past|mood=subj|Target::markable_22::Target=True|Sentiment::markable_19::Sentiment=True case=acc|EmoExpression::markable_23::SubjectiveFact=false|gender=neut|EmoExpression::markable_23::Intensity=medium|EmoExpression::markable_23::Uncertain=false|pers=3|num=sg|EmoExpression::markable_23::EmoExpression=True|Sentiment::markable_19::Sentiment=True|EmoExpression::markable_23::Polarity=negative|EmoExpression::markable_23::Sarcasm=false
319544782902943744	neutral	Wir drehen einen Film mit @hildwin . Den nennen wir "Herr Bergmann und die Politik". Wird ein Blockbuster!	wir drehen eine Film mit @hildwin . die nennen wir "Herr Bergmann und die Politik". werden eine Blockbuster!	PPER VVFIN ART NN APPR NE $. PDS VVFIN PPER NN NE KON ART NN VAFIN ART ADJA	2/SB 0/-- 4/NK 2/OA 4/MNR 5/NK 0/-- 9/OA 0/-- 9/SB 9/OA 11/NK 11/CD 15/NK 13/CJ 0/-- 18/NK 16/SB	case=nom|*=True|num=pl|pers=1 pers=1|num=pl|tense=pres|mood=ind case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ case=dat|*=True|num=sg _ case=acc|gender=masc|num=sg pers=1|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=1 case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg|pos=True
