337653452060643328	positive	Hauptsache ich habe Abgeordnete, die meine Meinung vertreten und mich wirklich repräsentieren %PosSmiley	Hauptsache ich haben Abgeordnete, die mein Meinung vertreten und ich wirklich repräsentieren %PosSmiley	NN PPER VAFIN NE ART PPOSAT NN VVPP KON PRF ADJD VVFIN ITJ	3/OA 3/SB 0/-- 3/SB 7/NK 7/NK 8/OA 3/OC 8/CD 12/OA 12/MO 9/CJ 12/DM	case=nom|EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|gender=fem|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|Sentiment::markable_1::Sentiment=True|Sentiment::markable_1::Sarcasm=false|EmoExpression::markable_1::Uncertain=false|num=sg|Sentiment::markable_1::Polarity=positive|Sentiment::markable_1::Intensity=medium|EmoExpression::markable_1::Intensity=medium case=nom|Target::markable_3::Anaphref=empty|*=True|Target::markable_3::Preferred=true|Sentiment::markable_1::Sentiment=True|pers=1|num=sg|Target::markable_3::Target=True|Source::markable_1::Anaphref=empty|Source::markable_1::Source=True pers=1|num=sg|tense=pres|mood=ind|Target::markable_3::Target=True|Sentiment::markable_1::Sentiment=True case=nom|*=True|num=sg|Target::markable_3::Target=True|Sentiment::markable_1::Sentiment=True case=acc|Sentiment::markable_100500249::Sarcasm=false|Source::markable_100500249::Source=True|Sentiment::markable_100500249::Polarity=positive|gender=fem|Sentiment::markable_1::Sentiment=True|num=sg|Target::markable_3::Target=True|Source::markable_100500249::Anaphref=empty|Sentiment::markable_100500249::Intensity=medium|Sentiment::markable_100500249::Sentiment=True case=acc|Target::markable_100500249::Anaphref=empty|gender=fem|Target::markable_100500249::Target=True|Sentiment::markable_1::Sentiment=True|num=sg|Target::markable_3::Target=True|Target::markable_100500249::Preferred=true|Sentiment::markable_100500249::Sentiment=True case=acc|num=sg|Target::markable_3::Target=True|gender=fem|Sentiment::markable_100500249::Sentiment=True|Target::markable_100500249::Target=True|Sentiment::markable_1::Sentiment=True EmoExpression::markable_100500249::EmoExpression=True|EmoExpression::markable_100500249::Uncertain=false|EmoExpression::markable_100500249::Polarity=positive|EmoExpression::markable_100500249::Sarcasm=false|Sentiment::markable_1::Sentiment=True|Target::markable_3::Target=True|EmoExpression::markable_100500249::SubjectiveFact=false|EmoExpression::markable_100500249::Intensity=medium|Sentiment::markable_100500249::Sentiment=True Target::markable_3::Target=True|Sentiment::markable_1::Sentiment=True case=acc|pers=1|num=sg|Target::markable_3::Target=True|*=True|Sentiment::markable_1::Sentiment=True Target::markable_3::Target=True|pos=True|Sentiment::markable_1::Sentiment=True pers=3|num=pl|tense=pres|mood=ind|Target::markable_3::Target=True|Sentiment::markable_1::Sentiment=True EmoExpression::markable_2::Uncertain=false|EmoExpression::markable_2::Intensity=medium|EmoExpression::markable_2::Sarcasm=false|EmoExpression::markable_2::SubjectiveFact=false|EmoExpression::markable_2::Polarity=positive|EmoExpression::markable_2::EmoExpression=True|Sentiment::markable_1::Sentiment=True
332699157963890688	positive	Moin, Wowereit und ich dachte ich bin schon ein Frühaufsteher ... %PosSmiley	Moin, Wowereit und ich denken ich sein schon eine Frühaufsteher ... %PosSmiley	NE NE KON PPER VVFIN PPER VAFIN ADV ART NN $. ITJ	2/PNC 5/SB 2/CD 3/CJ 0/-- 7/SB 5/OC 7/MO 10/NK 7/PD 10/-- 10/NK	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=past|mood=ind case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ EmoExpression::markable_5::Intensity=medium|EmoExpression::markable_5::Sarcasm=false|EmoExpression::markable_5::SubjectiveFact=false|EmoExpression::markable_5::EmoExpression=True|EmoExpression::markable_5::Uncertain=false|EmoExpression::markable_5::Polarity=positive
333307007635427328	positive	frapira bpt131 für einen branch habe ich schon einen Namen: PDS (Partei der SMV) %PosSmiley	frapira bpt131 für eine branch haben ich schon eine Namen: PDS (Partei die SMV) %PosSmiley	NE VVFIN APPR ART NN VAFIN PPER ADV ART NN NE NN ART NN ITJ	2/SB 0/-- 2/MO 5/NK 3/NK 2/CJ 6/SB 6/MO 10/NK 6/OA 10/NK 10/APP 14/NK 12/AG 14/NK	_ pers=3|num=pl|tense=pres|mood=ind _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg EmoExpression::markable_100500248::EmoExpression=True|EmoExpression::markable_100500248::Intensity=medium|EmoExpression::markable_100500248::Uncertain=false|EmoExpression::markable_100500248::SubjectiveFact=false|EmoExpression::markable_100500248::Polarity=positive|EmoExpression::markable_100500248::Sarcasm=false
322795035047374848	negative	Das war dieses Instagram. Ist bestimmt ne Auskopplung der SPD %PosSmiley	die sein dies Instagram. sein bestimmt eine Auskopplung die SPD %PosSmiley	PDS VAFIN PDAT NN VAFIN ADV ART NN ART NE ITJ	2/SB 0/-- 4/NK 2/PD 0/-- 5/MO 8/NK 5/PD 10/NK 8/AG 10/NK	case=nom|Sentiment::markable_7::Polarity=negative|num=sg|Sentiment::markable_7::Sentiment=True|Sentiment::markable_7::Sarcasm=false|Sentiment::markable_7::Intensity=medium|gender=neut pers=3|num=sg|tense=past|mood=ind|Sentiment::markable_7::Sentiment=True case=nom|Target::markable_8::Target=True|num=sg|Sentiment::markable_7::Sentiment=True|Target::markable_8::Anaphref=empty|gender=neut|Target::markable_8::Preferred=true case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_7::Sentiment=True Sentiment::markable_7::Sentiment=True case=acc|gender=fem|num=sg|Sentiment::markable_7::Sentiment=True case=acc|EmoExpression::markable_100500255::Polarity=negative|EmoExpression::markable_100500255::EmoExpression=True|gender=fem|num=sg|Sentiment::markable_7::Sentiment=True|EmoExpression::markable_100500255::Uncertain=true|EmoExpression::markable_100500255::Intensity=medium|EmoExpression::markable_100500255::Sarcasm=false|EmoExpression::markable_100500255::SubjectiveFact=false case=gen|gender=fem|num=sg|Sentiment::markable_7::Sentiment=True case=gen|gender=fem|num=sg|Sentiment::markable_7::Sentiment=True EmoExpression::markable_6::Sarcasm=false|EmoExpression::markable_6::Uncertain=false|Sentiment::markable_7::Sentiment=True|EmoExpression::markable_6::Intensity=medium|EmoExpression::markable_6::SubjectiveFact=false|EmoExpression::markable_6::Polarity=positive|EmoExpression::markable_6::EmoExpression=True
324604983716749312	neutral	"Erbarme, die Hesse komme... "%PosSmiley Rot-Grün deutlich vorn in Hessen %Link via %User	"Erbarme, die Hesse komme... "%PosSmiley Rot-Grün deutlich vorn in Hessen %Link via %User	NN ART NN NE NE NE ADJD ADV APPR NE XY APPR NE	0/-- 3/NK 1/SB 3/AG 6/PNC 0/-- 8/MO 6/CC 8/MO 9/NK 8/UC 6/MO 12/NK	case=nom|gender=masc|num=sg case=acc|gender=neut|num=pl case=acc|gender=neut|num=pl case=gen|*=True|num=sg case=nom|*=True|num=sg case=nom|*=True|num=sg pos=True _ _ case=dat|gender=neut|num=sg _ _ case=dat|gender=neut|num=sg
318100000276090880	positive	"Die GRÜNEN werden alles mitmachen, solange sie nur ihre Dienstwagen bekommen." %PosSmiley	"Die grünen werden alle mitmachen, solange sie nur ihr Dienstwagen bekommen." %PosSmiley	NN VVINF VAINF PIS VVFIN KOUS PPER ADV PPOSAT NN ADJA ITJ	3/OC 3/OC 0/-- 5/NK 3/OC 11/CP 11/SB 10/MO 10/NK 11/OA 5/MO 0/NK	_ _ pers=3|num=pl|tense=pres|mood=ind case=acc|gender=neut|num=sg _ _ case=nom|gender=fem|num=sg|pers=3 _ case=acc|gender=masc|num=pl case=acc|gender=masc|num=pl case=acc|gender=masc|num=pl|pos=True EmoExpression::markable_16::Polarity=positive|EmoExpression::markable_16::Sarcasm=false|EmoExpression::markable_16::EmoExpression=True|EmoExpression::markable_16::SubjectiveFact=false|EmoExpression::markable_16::Uncertain=false|EmoExpression::markable_16::Intensity=medium
334781868673224705	negative	"Ich habe was gegen Filz" -&gt; Der Hund mag keinen Filz, die Piraten haben das Rezept gegen Politik-Filz %PosSmiley	"Ich haben was gegen Filz" -&gt; die Hund mögen keine Filz, die Pirat haben die Rezept gegen Politik-Filz %PosSmiley	NN VAFIN PIS APPR NN ADJD ART NN VMFIN PIAT NN ART NN VAFIN ART NN APPR NN ITJ	2/SB 0/-- 2/SB 2/MO 4/NK 2/MO 8/NK 9/SB 2/CJ 11/NK 9/SB 13/NK 14/SB 9/CJ 16/NK 14/OA 16/MNR 17/NK 18/NK	Sentiment::markable_17::Sentiment=True|Source::markable_18::Anaphref=empty|Sentiment::markable_17::Polarity=negative|Source::markable_18::Source=True|Sentiment::markable_17::Intensity=medium|pos=True|Sentiment::markable_17::Sarcasm=false Sentiment::markable_17::Sentiment=True|mood=subj|EmoExpression::markable_19::Sarcasm=false|pers=3|EmoExpression::markable_19::EmoExpression=True|num=sg|tense=pres|EmoExpression::markable_19::Intensity=medium|EmoExpression::markable_19::SubjectiveFact=false|EmoExpression::markable_19::Uncertain=false|EmoExpression::markable_19::Polarity=negative case=nom|gender=neut|Sentiment::markable_17::Sentiment=True|num=sg|EmoExpression::markable_19::EmoExpression=True EmoExpression::markable_19::EmoExpression=True|Sentiment::markable_17::Sentiment=True case=acc|gender=masc|num=sg pos=True case=nom|Sentiment::markable_21::Sarcasm=false|Source::markable_22::Source=True|gender=masc|Sentiment::markable_21::Intensity=medium|num=sg|Sentiment::markable_21::Polarity=negative|Source::markable_22::Anaphref=empty|Sentiment::markable_21::Sentiment=True case=nom|gender=masc|num=sg|Sentiment::markable_21::Sentiment=True|Source::markable_22::Source=True EmoExpression::markable_23::SubjectiveFact=false|EmoExpression::markable_23::Intensity=medium|mood=ind|EmoExpression::markable_23::Uncertain=false|pers=3|num=sg|tense=pres|EmoExpression::markable_23::Polarity=positive|EmoExpression::markable_23::EmoExpression=True|Sentiment::markable_21::Sentiment=True|EmoExpression::markable_23::Sarcasm=false case=acc|Negation::markable_24::Negation=True|num=sg|Negation::markable_24::EmoExpressionRef=empty|gender=masc|Sentiment::markable_21::Sentiment=True case=acc|gender=masc|num=sg case=acc|gender=fem|num=pl case=acc|gender=fem|num=pl pers=3|num=pl|tense=pres|mood=ind case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ case=acc|gender=neut|num=sg|EmoExpression::markable_104014118::EmoExpression=True case=acc|EmoExpression::markable_26::Sarcasm=false|EmoExpression::markable_26::EmoExpression=True|EmoExpression::markable_26::Uncertain=false|EmoExpression::markable_26::Intensity=medium|gender=neut|EmoExpression::markable_26::Polarity=positive|num=sg|EmoExpression::markable_26::SubjectiveFact=false
335154657968144384	neutral	Hach Der Abend geht, %User erfrischt weiterhin den Bundestag %PosSmiley mitternachtsberatung...	Hach die Abend geht, %User erfrischen weiterhin die Bundestag %PosSmiley mitternachtsberatung...	NN ART NN NE NE VVFIN ADV ART NN ITJ ADJA	6/SB 3/NK 1/SB 5/PNC 3/NK 0/-- 6/MO 9/NK 6/OA 9/NK 6/MO	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ _
333705557825421312	positive	Also ich bin ja nie in die Piratenpartei eingetreten. Muss jetzt also auch nicht über einen Austritt nachdenken. %PosSmiley	also ich sein ja nie in die Piratenpartei eingetreten. Muss jetzt also auch nicht über eine Austritt nachdenken. %PosSmiley	ADV PPER VAFIN ADV ADV APPR ART NN ADJA NN ADV ADV ADV PTKNEG APPR ART NN ADJA ITJ	2/MO 3/SB 0/-- 3/MO 3/MO 3/MO 8/NK 6/NK 3/MO 0/-- 10/MO 10/MO 18/MO 18/NG 18/MO 17/NK 15/NK 10/SB 0/NK	_ case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ _ _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=nom|gender=masc|Target::markable_29::Target=True|Target::markable_29::Anaphref=empty|Sentiment::markable_28::Polarity=positive|num=sg|Sentiment::markable_28::Intensity=medium|Sentiment::markable_28::Sentiment=True|Sentiment::markable_28::Sarcasm=false|Target::markable_29::Preferred=true Target::markable_29::Target=True|Sentiment::markable_28::Sentiment=True Target::markable_29::Target=True|Sentiment::markable_28::Sentiment=True Target::markable_29::Target=True|Sentiment::markable_28::Sentiment=True Target::markable_29::Target=True|Sentiment::markable_28::Sentiment=True Target::markable_29::Target=True|Sentiment::markable_28::Sentiment=True case=acc|gender=masc|num=sg|Target::markable_29::Target=True|Sentiment::markable_28::Sentiment=True case=acc|gender=masc|num=sg|Target::markable_29::Target=True|Sentiment::markable_28::Sentiment=True case=acc|gender=masc|num=sg|pos=True|Sentiment::markable_28::Sentiment=True EmoExpression::markable_30::EmoExpression=True|EmoExpression::markable_30::Uncertain=false|EmoExpression::markable_30::Intensity=medium|EmoExpression::markable_30::SubjectiveFact=false|EmoExpression::markable_30::Polarity=positive|EmoExpression::markable_30::Sarcasm=false|Sentiment::markable_28::Sentiment=True
335140186558197760	positive	Zuckerberg und Politik? Mal sehen %PosSmiley %Link	Zuckerberg und Politik? Mal sehen %PosSmiley %Link	NN KON ADJA NN VVINF ITJ XY	0/-- 1/CD 2/CJ 5/MO 6/NK 7/NK 0/--	case=nom|gender=neut|num=sg _ *=True|pos=True _ _ EmoExpression::markable_31::Sarcasm=false|EmoExpression::markable_31::EmoExpression=True|EmoExpression::markable_31::Uncertain=false|EmoExpression::markable_31::Intensity=medium|EmoExpression::markable_31::SubjectiveFact=false|EmoExpression::markable_31::Polarity=positive _
