328120878804111360	positive	Heute gibt es endlich wieder mal HARD MELDOY! 16-18 Uhr finest Hardstyle Music %PosSmiley Also einschalten -&gt;	heute geben es endlich wieder mal HARD MELDOY! @card@ Uhr finest Hardstyle Music %PosSmiley also einschalten -&gt;	ADV VVFIN PPER ADV ADV ADV NE NN CARD NN ADJA NN NE ITJ ADV VVFIN ADJA	2/MO 0/-- 2/EP 2/MO 2/MO 2/MO 8/PNC 2/OA 10/NK 16/SB 12/NK 10/AG 12/NK 15/DM 10/MNR 0/-- 16/MO	Target::markable_100500221::Preferred=true|Target::markable_100500221::Anaphref=empty|Target::markable_100500221::Target=True pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|Target::markable_100500221::Target=True|num=sg|pers=3 _ _ _ case=nom|gender=masc|num=sg|Target::markable_100500221::Target=True case=nom|gender=masc|num=sg _ case=nom|gender=fem|num=sg Sentiment::markable_100500217::Intensity=strong|Sentiment::markable_100500217::Sarcasm=false|EmoExpression::markable_100500219::SubjectiveFact=false|Target::markable_100500218::Target=True|num=sg|tense=pres|EmoExpression::markable_100500219::Polarity=positive|Sentiment::markable_100500217::Polarity=positive|EmoExpression::markable_100500219::EmoExpression=True|EmoExpression::markable_100500219::Uncertain=false|mood=ind|pers=3|EmoExpression::markable_100500219::Intensity=strong|EmoExpression::markable_100500219::Sarcasm=false|Sentiment::markable_100500217::Sentiment=True|Target::markable_100500218::Preferred=true|Target::markable_100500218::Anaphref=empty case=nom|gender=masc|num=sg|Sentiment::markable_100500217::Sentiment=True|Target::markable_100500218::Target=True case=nom|gender=masc|num=sg|Sentiment::markable_100500217::Sentiment=True|Target::markable_100500218::Target=True case=nom|EmoExpression::markable_118::Polarity=positive|EmoExpression::markable_118::Intensity=medium|gender=masc|EmoExpression::markable_118::Uncertain=false|EmoExpression::markable_118::Sarcasm=false|EmoExpression::markable_118::SubjectiveFact=false|num=sg|EmoExpression::markable_118::EmoExpression=True _ _ _
322120196506660864	positive	Wie sehr ich das vermisst habe %PosSmiley	wie sehr ich die vermissen haben %PosSmiley	KOKOM ADV PPER PDS VVPP VAFIN ITJ	2/MO 3/MO 6/SB 5/OA 6/OC 0/-- 2/DM	Sentiment::markable_100500223::Sentiment=True|Sentiment::markable_100500223::Polarity=positive|Sentiment::markable_100500223::Sarcasm=false|Sentiment::markable_100500223::Intensity=strong Sentiment::markable_100500223::Sentiment=True|Intensifier::markable_100500225::Degree=strong|Intensifier::markable_100500225::EmoExpressionRef=emo-expression:markable_120|Intensifier::markable_100500225::Intensifier=True case=nom|pers=1|Sentiment::markable_100500223::Sentiment=True|num=sg|Source::markable_7::Source=True|Source::markable_7::Anaphref=empty|*=True case=acc|Sentiment::markable_100500223::Sentiment=True|num=sg|Target::markable_100500224::Target=True|Target::markable_100500224::Preferred=true|gender=neut|Target::markable_100500224::Anaphref=empty Sentiment::markable_100500223::Sentiment=True|EmoExpression::markable_120::Sarcasm=false|EmoExpression::markable_120::Uncertain=false|EmoExpression::markable_120::Polarity=positive|EmoExpression::markable_120::EmoExpression=True|EmoExpression::markable_120::SubjectiveFact=false|EmoExpression::markable_120::Intensity=medium pers=1|Sentiment::markable_100500223::Sentiment=True|num=sg|tense=pres|mood=ind EmoExpression::markable_119::Sarcasm=false|Sentiment::markable_100500223::Sentiment=True|EmoExpression::markable_119::Uncertain=false|EmoExpression::markable_119::Polarity=positive|EmoExpression::markable_119::SubjectiveFact=false|EmoExpression::markable_119::Intensity=medium|EmoExpression::markable_119::EmoExpression=True
322344390083371013	positive	Na lecker %PosSmiley Vielleicht passiert es dir ja selber mal %PosSmiley	na leck %PosSmiley vielleicht passieren es du ja selber mal %PosSmiley	ITJ ADJA ITJ ADV VVFIN PPER PRF ADV ADV ADV ITJ	2/NK 3/NK 5/DM 5/MO 0/-- 5/SB 5/OA 5/MO 5/MO 5/MO 5/DM	_ case=gen|EmoExpression::markable_123::SubjectiveFact=false|EmoExpression::markable_123::Intensity=medium|gender=masc|EmoExpression::markable_123::Uncertain=false|pos=True|EmoExpression::markable_123::Polarity=positive|num=pl|EmoExpression::markable_123::EmoExpression=True|EmoExpression::markable_123::Sarcasm=false case=gen|EmoExpression::markable_124::Uncertain=false|gender=masc|EmoExpression::markable_124::SubjectiveFact=false|EmoExpression::markable_124::EmoExpression=True|EmoExpression::markable_124::Sarcasm=false|num=pl|EmoExpression::markable_124::Polarity=positive|EmoExpression::markable_124::Intensity=strong _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 case=dat|*=True|num=sg|pers=2 _ _ _ EmoExpression::markable_125::EmoExpression=True|EmoExpression::markable_125::Polarity=positive|EmoExpression::markable_125::Intensity=medium|EmoExpression::markable_125::Uncertain=false|EmoExpression::markable_125::Sarcasm=false|EmoExpression::markable_125::SubjectiveFact=false
322340172362571777	negative	dann hätte ich euch aber nicht verziehen weil ihr dann solange zeit hatte es mir zusagen... Ich will nicht das ihr streitet %NegSmiley	dann haben ich ihr aber nicht verzeihen weil ihr dann solange zeit haben es ich zusagen... ich wollen nicht die ihr streiten %NegSmiley	ADV VAFIN PPER PPER ADV PTKNEG VVPP KOUS PPER ADV KOUS APPR VAFIN PPER PPER ADJA PPER VMFIN PTKNEG PRELS PPER VVFIN ITJ	7/MO 0/-- 2/SB 7/DA 7/MO 7/NG 2/OC 16/CP 16/DA 16/MO 16/CP 16/MO 2/CJ 13/EP 12/NK 7/MO 18/SB 0/-- 18/NG 22/OA 22/SB 18/OC 22/DM	_ pers=1|num=sg|tense=past|mood=subj case=nom|*=True|num=sg|pers=1 case=dat|*=True|num=pl|pers=2 _ _ _ _ case=dat|gender=fem|num=sg|pers=3 _ _ _ pers=3|num=sg|tense=past|mood=ind case=nom|gender=neut|num=sg|pers=3 case=dat|*=True|num=sg|pers=1 case=nom|gender=masc|num=sg|pos=True case=nom|Source::markable_43::Anaphref=empty|*=True|Sentiment::markable_100500226::Sarcasm=false|pers=1|num=sg|Sentiment::markable_100500226::Intensity=medium|Source::markable_43::Source=True|Sentiment::markable_100500226::Sentiment=True|Sentiment::markable_100500226::Polarity=negative mood=ind|EmoExpression::markable_104014676::EmoExpression=True|EmoExpression::markable_104014676::Uncertain=false|EmoExpression::markable_104014676::Polarity=positive|EmoExpression::markable_104014676::Sarcasm=false|pers=1|num=sg|tense=pres|EmoExpression::markable_104014676::SubjectiveFact=false|Sentiment::markable_100500226::Sentiment=True|EmoExpression::markable_104014676::Intensity=medium Sentiment::markable_100500226::Sentiment=True|Negation::markable_100500228::EmoExpressionRef=empty|Negation::markable_100500228::Negation=True case=nom|gender=neut|num=sg|Sentiment::markable_100500226::Sentiment=True case=nom|num=sg|Target::markable_100500229::Target=True|Target::markable_100500229::Preferred=true|gender=neut|Target::markable_100500229::Anaphref=empty|Sentiment::markable_100500226::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Target::markable_100500229::Target=True|Sentiment::markable_100500226::Sentiment=True EmoExpression::markable_100500230::Sarcasm=false|EmoExpression::markable_100500230::SubjectiveFact=false|EmoExpression::markable_100500230::EmoExpression=True|EmoExpression::markable_100500230::Uncertain=false|EmoExpression::markable_100500230::Polarity=positive|EmoExpression::markable_100500230::Intensity=medium|Sentiment::markable_100500226::Sentiment=True
323868821331001344	positive	Dann hast Du zu wenig getrunken. %PosSmiley (Wobei ich natürlich an Mineralwasser und Tee ohne Zucker denke%PosSmiley	dann haben du zu wenige getrunken. %PosSmiley (Wobei ich natürlich an Mineralwasser und Tee ohne Zucker denke%PosSmiley	ADV VAFIN PPER APPR PIAT ADJA ITJ ADV PPER ADV APPR NN KON NN APPR NN ADJA	2/MO 0/-- 2/SB 2/MO 6/NK 4/NK 8/DM 17/MO 8/SB 8/MO 17/MO 11/NK 12/CD 13/CJ 12/MNR 15/NK 0/--	_ pers=2|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=2 _ *=True EmoExpression::markable_127::SubjectiveFact=false|EmoExpression::markable_127::Polarity=positive|EmoExpression::markable_127::Sarcasm=false|EmoExpression::markable_127::Uncertain=false|EmoExpression::markable_127::EmoExpression=True|*=True|EmoExpression::markable_127::Intensity=medium _ _ case=nom|*=True|num=sg|pers=1 _ _ case=acc|gender=neut|num=pl _ case=nom|gender=masc|num=sg _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg|pos=True
328181260704956418	positive	Hä, wie wo was. Ich hör nur Zimmer... %PosSmiley	Hä, wie wo was. ich hören nur Zimmer... %PosSmiley	NE KOKOM PWAV VVFIN PPER VVIMP ADV NN ITJ	4/SB 4/CM 4/MO 0/-- 6/UC 0/-- 8/MO 6/OA 6/NK	case=nom|*=True|num=sg _ _ pers=3|num=sg|tense=past|mood=ind case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ case=nom|gender=neut|num=pl EmoExpression::markable_128::Uncertain=false|EmoExpression::markable_128::EmoExpression=True|EmoExpression::markable_128::SubjectiveFact=false|EmoExpression::markable_128::Intensity=medium|EmoExpression::markable_128::Polarity=positive|EmoExpression::markable_128::Sarcasm=false
323801897922342912	negative	[INSTAGRAM] Täyeo schrieb: "Drawing flowers %PosSmiley just scribble" "Blumen zeichnen %PosSmiley nur gekritzel" cr: täyeonss	[INSTAGRAM] Täyeo schrieb: "Drawing flowers %PosSmiley just scribble" "Blumen zeichnen %PosSmiley nur gekritzel" cr: täyeonss	NN NE ADJA NN NN ITJ ADV ADJA NN VVFIN ITJ ADV ADJA ADJA ADJA	3/SB 1/NK 0/-- 3/SB 3/OA 9/NK 8/MO 9/NK 10/SB 3/CJ 10/DM 13/MO 10/MO 10/MO 10/MO	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg mood=ind|Sentiment::markable_100500236::Intensity=medium|pers=3|Sentiment::markable_100500236::Sentiment=True|num=sg|tense=pres|Sentiment::markable_100500236::Sarcasm=false|Sentiment::markable_100500236::Polarity=negative Sentiment::markable_100500236::Sentiment=True|Target::markable_100500237::Preferred=true|Target::markable_100500237::Target=True|Target::markable_100500237::Anaphref=empty Sentiment::markable_100500236::Sentiment=True|Target::markable_100500237::Target=True Sentiment::markable_100500236::Sentiment=True|EmoExpression::markable_213::EmoExpression=True|EmoExpression::markable_213::Polarity=positive|EmoExpression::markable_213::Intensity=medium|EmoExpression::markable_213::Uncertain=false|EmoExpression::markable_213::Sarcasm=false|EmoExpression::markable_213::SubjectiveFact=false Sentiment::markable_100500236::Sentiment=True case=acc|Sentiment::markable_100500233::Sarcasm=false|Sentiment::markable_100500233::Polarity=negative|gender=fem|Sentiment::markable_100500233::Intensity=weak|pos=True|Sentiment::markable_100500233::Sentiment=True|num=pl case=acc|Sentiment::markable_100500233::Sentiment=True|num=pl|Target::markable_100500234::Target=True|Target::markable_100500234::Anaphref=empty|gender=fem|Target::markable_100500234::Preferred=true pers=3|Sentiment::markable_100500233::Sentiment=True|num=pl|tense=pres|mood=ind|Target::markable_100500234::Target=True case=nom|EmoExpression::markable_100500231::Intensity=medium|*=True|EmoExpression::markable_100500231::Sarcasm=false|pers=3|Sentiment::markable_100500233::Sentiment=True|num=pl|EmoExpression::markable_100500231::Polarity=positive|EmoExpression::markable_100500231::SubjectiveFact=false|EmoExpression::markable_100500231::Uncertain=false|EmoExpression::markable_100500231::EmoExpression=True Sentiment::markable_100500233::Sentiment=True _ _ _
322416796374286336	positive	Ja, so hatte ich das in Erinnerung. Formuliere da vllt noch 1-2 Sätze zu in der nächsten Mail %PosSmiley Weiter machen!	Ja, so haben ich die in Erinnerung. formulieren da vllt noch @card@ Satz zu in die nah Mail %PosSmiley weiter machen!	NE ADV VAFIN PPER ART APPR NN VVFIN ADV NN ADV CARD NN APPR APPR ART ADJA NE ITJ ADV ADJA	3/SB 3/MO 0/-- 3/SB 3/OA 3/MO 6/NK 0/-- 8/MO 8/SB 8/MO 13/NK 8/OA 8/SVP 8/MO 18/NK 18/NK 15/NK 20/DM 8/MO 8/MO	_ _ pers=1|num=sg|tense=past|mood=ind case=nom|*=True|num=sg|pers=1 case=acc|gender=neut|num=sg _ case=dat|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=subj _ pers=3|num=sg|tense=pres|mood=ind _ _ case=acc|gender=masc|num=pl _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg|pos=True case=dat|gender=fem|num=sg EmoExpression::markable_100500239::Uncertain=false|EmoExpression::markable_100500239::Sarcasm=false|EmoExpression::markable_100500239::SubjectiveFact=false|EmoExpression::markable_100500239::EmoExpression=True|EmoExpression::markable_100500239::Intensity=medium|EmoExpression::markable_100500239::Polarity=positive _ _
322358852471386114	negative	Eine, anscheinend verkaufen MediaMarkt und Co. schon die Alben.. Kenne einige, die es schon haben %NegSmiley	Eine, anscheinend verkaufen MediaMarkt und Co. schon die Alben.. kennen einige, die es schon haben %NegSmiley	NE ADJD VVFIN NN KON NN ADV ART NN VVFIN NE ART PPER ADV VAINF ITJ	3/SB 3/MO 0/-- 3/OA 4/CD 5/CJ 3/MO 9/NK 3/OA 0/-- 10/SB 10/OA 15/OA 15/MO 10/OC 15/NK	case=nom|*=True|num=sg pos=True pers=3|num=pl|tense=pres|mood=ind case=acc|gender=masc|num=sg _ *=True _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=subj case=nom|*=True|num=sg case=acc|gender=fem|num=sg case=nom|gender=neut|num=sg|pers=3 _ pers=3|num=pl|tense=pres|mood=ind EmoExpression::markable_100500240::SubjectiveFact=false|EmoExpression::markable_100500240::Intensity=medium|EmoExpression::markable_100500240::Polarity=negative|EmoExpression::markable_100500240::Sarcasm=false|EmoExpression::markable_100500240::EmoExpression=True|EmoExpression::markable_100500240::Uncertain=false
328023770851852288	negative	Ohne Schlüssel aus dem Haus zu gehen, nennt man wohl zerstreut %NegSmiley	ohne Schlüssel aus die Haus zu gehen, nennen man wohl zerstreuen %NegSmiley	APPR NN APPR ART NN APPR NE VVFIN PIS ADV VVPP ITJ	8/MO 1/NK 2/MNR 5/NK 3/NK 5/MNR 6/NK 0/-- 8/SB 11/MO 8/MO 11/NK	Sentiment::markable_100500241::Intensity=weak|Target::markable_100500242::Target=True|Sentiment::markable_100500241::Sentiment=True|Sentiment::markable_100500241::Sarcasm=false|Target::markable_100500242::Preferred=true|Target::markable_100500242::Anaphref=empty|Sentiment::markable_100500241::Polarity=negative case=acc|gender=masc|num=sg|Target::markable_100500242::Target=True|Sentiment::markable_100500241::Sentiment=True Target::markable_100500242::Target=True|Sentiment::markable_100500241::Sentiment=True case=dat|gender=neut|num=sg|Target::markable_100500242::Target=True|Sentiment::markable_100500241::Sentiment=True case=dat|gender=neut|num=sg|Target::markable_100500242::Target=True|Sentiment::markable_100500241::Sentiment=True Target::markable_100500242::Target=True|Sentiment::markable_100500241::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_100500241::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_100500241::Sentiment=True case=nom|*=True|num=sg|Sentiment::markable_100500241::Sentiment=True Sentiment::markable_100500241::Sentiment=True EmoExpression::markable_100500243::Polarity=negative|EmoExpression::markable_100500243::Sarcasm=false|Sentiment::markable_100500241::Sentiment=True|EmoExpression::markable_100500243::Intensity=weak|EmoExpression::markable_100500243::SubjectiveFact=false|EmoExpression::markable_100500243::EmoExpression=True|EmoExpression::markable_100500243::Uncertain=false EmoExpression::markable_100500244::Intensity=medium|EmoExpression::markable_100500244::Polarity=negative|Sentiment::markable_100500241::Sentiment=True|EmoExpression::markable_100500244::SubjectiveFact=false|EmoExpression::markable_100500244::EmoExpression=True|EmoExpression::markable_100500244::Uncertain=false|EmoExpression::markable_100500244::Sarcasm=false
